player,frame,ball_x,ball_y,ball_vx,ball_vy,self_px,opp_px,ball_served,serving_is_self,blocker_x,pred_landing_x,prev1_ball_vx,prev1_ball_vy,prev1_self_px,prev2_ball_vx,prev2_ball_vy,prev2_self_px,action,landing_dx,time_to_land,ball_speed_abs
2P,49,148,410,-7,-7,120,160,1,1,105,187.0,-7,-7,120,-7.0,7.0,125.0,MOVE_LEFT,67.0,0.8,9.899494936611665
1P,50,141,403,-7,-7,155,115,1,0,100,187.0,-7,-7,155,-7.0,-7.0,160.0,MOVE_LEFT,32.0,0.7833333333333333,9.899494936611665
2P,50,141,403,-7,-7,115,155,1,1,100,187.0,-7,-7,115,-7.0,-7.0,120.0,MOVE_LEFT,72.0,0.7833333333333333,9.899494936611665
1P,51,134,396,-7,-7,150,110,1,0,95,187.0,-7,-7,150,-7.0,-7.0,155.0,MOVE_LEFT,37.0,0.7666666666666667,9.899494936611665
2P,51,134,396,-7,-7,110,150,1,1,95,187.0,-7,-7,110,-7.0,-7.0,115.0,MOVE_LEFT,77.0,0.7666666666666667,9.899494936611665
1P,52,127,389,-7,-7,145,105,1,0,90,187.0,-7,-7,145,-7.0,-7.0,150.0,MOVE_LEFT,42.0,0.75,9.899494936611665
2P,52,127,389,-7,-7,105,145,1,1,90,187.0,-7,-7,105,-7.0,-7.0,110.0,MOVE_LEFT,82.0,0.75,9.899494936611665
1P,53,120,382,-7,-7,140,100,1,0,85,187.0,-7,-7,140,-7.0,-7.0,145.0,MOVE_LEFT,47.0,0.7333333333333333,9.899494936611665
2P,53,120,382,-7,-7,100,140,1,1,85,187.0,-7,-7,100,-7.0,-7.0,105.0,MOVE_LEFT,87.0,0.7333333333333333,9.899494936611665
1P,54,113,375,-7,-7,135,95,1,0,80,187.0,-7,-7,135,-7.0,-7.0,140.0,MOVE_LEFT,52.0,0.7166666666666667,9.899494936611665
2P,54,113,375,-7,-7,95,135,1,1,80,187.0,-7,-7,95,-7.0,-7.0,100.0,MOVE_LEFT,92.0,0.7166666666666667,9.899494936611665
1P,55,106,368,-7,-7,130,90,1,0,75,187.0,-7,-7,130,-7.0,-7.0,135.0,MOVE_LEFT,57.0,0.7,9.899494936611665
2P,55,106,368,-7,-7,90,130,1,1,75,187.0,-7,-7,90,-7.0,-7.0,95.0,MOVE_LEFT,97.0,0.7,9.899494936611665
1P,56,99,361,-7,-7,125,85,1,0,70,187.0,-7,-7,125,-7.0,-7.0,130.0,MOVE_LEFT,62.0,0.6833333333333333,9.899494936611665
2P,56,99,361,-7,-7,85,125,1,1,70,187.0,-7,-7,85,-7.0,-7.0,90.0,MOVE_LEFT,102.0,0.6833333333333333,9.899494936611665
1P,57,92,354,-7,-7,120,80,1,0,65,187.0,-7,-7,120,-7.0,-7.0,125.0,MOVE_LEFT,67.0,0.6666666666666666,9.899494936611665
2P,57,92,354,-7,-7,80,120,1,1,65,187.0,-7,-7,80,-7.0,-7.0,85.0,MOVE_LEFT,107.0,0.6666666666666666,9.899494936611665
1P,58,85,347,-7,-7,115,75,1,0,60,187.0,-7,-7,115,-7.0,-7.0,120.0,MOVE_LEFT,72.0,0.65,9.899494936611665
2P,58,85,347,-7,-7,75,115,1,1,60,187.0,-7,-7,75,-7.0,-7.0,80.0,MOVE_LEFT,112.0,0.65,9.899494936611665
1P,59,78,340,-7,-7,110,70,1,0,55,187.0,-7,-7,110,-7.0,-7.0,115.0,MOVE_LEFT,77.0,0.6333333333333333,9.899494936611665
2P,59,78,340,-7,-7,70,110,1,1,55,187.0,-7,-7,70,-7.0,-7.0,75.0,MOVE_LEFT,117.0,0.6333333333333333,9.899494936611665
1P,60,71,333,-7,-7,105,65,1,0,50,187.0,-7,-7,105,-7.0,-7.0,110.0,MOVE_LEFT,82.0,0.6166666666666667,9.899494936611665
2P,60,71,333,-7,-7,65,105,1,1,50,187.0,-7,-7,65,-7.0,-7.0,70.0,MOVE_LEFT,122.0,0.6166666666666667,9.899494936611665
1P,61,64,326,-7,-7,100,60,1,0,45,187.0,-7,-7,100,-7.0,-7.0,105.0,MOVE_LEFT,87.0,0.6,9.899494936611665
2P,61,64,326,-7,-7,60,100,1,1,45,187.0,-7,-7,60,-7.0,-7.0,65.0,MOVE_LEFT,127.0,0.6,9.899494936611665
1P,62,57,319,-7,-7,95,55,1,0,40,187.0,-7,-7,95,-7.0,-7.0,100.0,MOVE_LEFT,92.0,0.5833333333333334,9.899494936611665
2P,62,57,319,-7,-7,55,95,1,1,40,187.0,-7,-7,55,-7.0,-7.0,60.0,MOVE_RIGHT,132.0,0.5833333333333334,9.899494936611665
1P,63,50,312,-7,-7,90,60,1,0,35,187.0,-7,-7,90,-7.0,-7.0,95.0,MOVE_LEFT,97.0,0.5666666666666667,9.899494936611665
2P,63,50,312,-7,-7,60,90,1,1,35,187.0,-7,-7,60,-7.0,-7.0,55.0,NONE,127.0,0.5666666666666667,9.899494936611665
1P,64,43,305,-7,-7,85,60,1,0,30,145.0,-7,-7,85,-7.0,-7.0,90.0,MOVE_RIGHT,60.0,0.55,9.899494936611665
2P,64,43,305,-7,-7,60,85,1,1,30,145.0,-7,-7,60,-7.0,-7.0,60.0,MOVE_LEFT,85.0,0.55,9.899494936611665
1P,65,36,298,-7,-7,90,55,1,0,25,145.0,-7,-7,90,-7.0,-7.0,85.0,MOVE_LEFT,55.0,0.5333333333333333,9.899494936611665
2P,65,36,298,-7,-7,55,90,1,1,25,145.0,-7,-7,55,-7.0,-7.0,60.0,MOVE_RIGHT,90.0,0.5333333333333333,9.899494936611665
1P,66,29,291,-7,-7,85,60,1,0,20,159.0,-7,-7,85,-7.0,-7.0,90.0,MOVE_LEFT,74.0,0.5166666666666667,9.899494936611665
2P,66,29,291,-7,-7,60,85,1,1,20,159.0,-7,-7,60,-7.0,-7.0,55.0,MOVE_LEFT,99.0,0.5166666666666667,9.899494936611665
1P,67,22,284,-7,-7,80,55,1,0,15,159.0,-7,-7,80,-7.0,-7.0,85.0,MOVE_LEFT,79.0,0.5,9.899494936611665
2P,67,22,284,-7,-7,55,80,1,1,15,159.0,-7,-7,55,-7.0,-7.0,60.0,MOVE_LEFT,104.0,0.5,9.899494936611665
1P,68,15,277,-7,-7,75,50,1,0,10,187.0,-7,-7,75,-7.0,-7.0,80.0,MOVE_LEFT,112.0,0.48333333333333334,9.899494936611665
2P,68,15,277,-7,-7,50,75,1,1,10,187.0,-7,-7,50,-7.0,-7.0,55.0,MOVE_LEFT,137.0,0.48333333333333334,9.899494936611665
1P,69,8,270,-7,-7,70,45,1,0,5,159.0,-7,-7,70,-7.0,-7.0,75.0,MOVE_LEFT,89.0,0.4,9.899494936611665
2P,69,8,270,-7,-7,45,70,1,1,5,159.0,-7,-7,45,-7.0,-7.0,50.0,MOVE_LEFT,114.0,0.4,9.899494936611665
1P,70,1,263,-7,-7,65,40,1,0,0,159.0,-7,-7,65,-7.0,-7.0,70.0,MOVE_LEFT,122.0,0.45,9.899494936611665
2P,70,1,263,-7,-7,40,65,1,1,0,159.0,-7,-7,40,-7.0,-7.0,45.0,MOVE_LEFT,147.0,0.45,9.899494936611665
1P,71,0,260,7,7,60,35,1,0,5,159.0,7,7,60,-7.0,-7.0,65.0,MOVE_LEFT,99.0,0.36666666666666664,9.899494936611665
2P,71,0,260,7,7,35,60,1,1,5,159.0,7,7,35,-7.0,-7.0,40.0,MOVE_RIGHT,124.0,0.36666666666666664,9.899494936611665
1P,72,7,267,7,7,55,40,1,0,10,159.0,7,7,55,7.0,7.0,60.0,MOVE_LEFT,104.0,0.35,9.899494936611665
2P,72,7,267,7,7,40,55,1,1,10,159.0,7,7,40,7.0,7.0,35.0,MOVE_RIGHT,119.0,0.35,9.899494936611665
1P,73,14,274,7,7,50,45,1,0,15,159.0,7,7,50,7.0,7.0,55.0,MOVE_LEFT,109.0,0.3333333333333333,9.899494936611665
2P,73,14,274,7,7,45,50,1,1,15,159.0,7,7,45,7.0,7.0,40.0,MOVE_RIGHT,114.0,0.3333333333333333,9.899494936611665
1P,74,21,281,7,7,45,50,1,0,20,159.0,7,7,45,7.0,7.0,50.0,MOVE_LEFT,114.0,0.31666666666666665,9.899494936611665
2P,74,21,281,7,7,50,45,1,1,20,159.0,7,7,50,7.0,7.0,45.0,MOVE_RIGHT,109.0,0.31666666666666665,9.899494936611665
1P,75,28,288,7,7,40,55,1,0,25,159.0,7,7,40,7.0,7.0,45.0,MOVE_LEFT,119.0,0.3,9.899494936611665
2P,75,28,288,7,7,55,40,1,1,25,159.0,7,7,55,7.0,7.0,50.0,MOVE_RIGHT,104.0,0.3,9.899494936611665
1P,76,35,295,7,7,35,60,1,0,30,159.0,7,7,35,7.0,7.0,40.0,NONE,124.0,0.2833333333333333,9.899494936611665
2P,76,35,295,7,7,60,35,1,1,30,159.0,7,7,60,7.0,7.0,55.0,MOVE_RIGHT,99.0,0.2833333333333333,9.899494936611665
1P,77,42,302,7,7,35,65,1,0,35,159.0,7,7,35,7.0,7.0,35.0,MOVE_RIGHT,124.0,0.26666666666666666,9.899494936611665
2P,77,42,302,7,7,65,35,1,1,35,159.0,7,7,65,7.0,7.0,60.0,MOVE_RIGHT,94.0,0.26666666666666666,9.899494936611665
1P,78,49,309,7,7,40,70,1,0,40,159.0,7,7,40,7.0,7.0,35.0,NONE,119.0,0.25,9.899494936611665
2P,78,49,309,7,7,70,40,1,1,40,159.0,7,7,70,7.0,7.0,65.0,MOVE_RIGHT,89.0,0.25,9.899494936611665
1P,79,56,316,7,7,40,75,1,0,45,159.0,7,7,40,7.0,7.0,40.0,MOVE_RIGHT,119.0,0.23333333333333334,9.899494936611665
2P,79,56,316,7,7,75,40,1,1,45,159.0,7,7,75,7.0,7.0,70.0,MOVE_RIGHT,84.0,0.23333333333333334,9.899494936611665
1P,80,63,323,7,7,45,80,1,0,50,159.0,7,7,45,7.0,7.0,40.0,MOVE_RIGHT,114.0,0.21666666666666667,9.899494936611665
2P,80,63,323,7,7,80,45,1,1,50,159.0,7,7,80,7.0,7.0,75.0,MOVE_RIGHT,79.0,0.21666666666666667,9.899494936611665
1P,81,70,330,7,7,50,85,1,0,55,159.0,7,7,50,7.0,7.0,45.0,MOVE_RIGHT,109.0,0.2,9.899494936611665
2P,81,70,330,7,7,85,50,1,1,55,159.0,7,7,85,7.0,7.0,80.0,MOVE_RIGHT,74.0,0.2,9.899494936611665
1P,82,77,337,7,7,55,90,1,0,60,159.0,7,7,55,7.0,7.0,50.0,MOVE_RIGHT,104.0,0.18333333333333332,9.899494936611665
2P,82,77,337,7,7,90,55,1,1,60,159.0,7,7,90,7.0,7.0,85.0,MOVE_RIGHT,69.0,0.18333333333333332,9.899494936611665
1P,83,84,344,7,7,60,95,1,0,65,159.0,7,7,60,7.0,7.0,55.0,MOVE_RIGHT,99.0,0.16666666666666666,9.899494936611665
2P,83,84,344,7,7,95,60,1,1,65,159.0,7,7,95,7.0,7.0,90.0,MOVE_RIGHT,64.0,0.16666666666666666,9.899494936611665
1P,84,91,351,7,7,65,100,1,0,70,159.0,7,7,65,7.0,7.0,60.0,MOVE_RIGHT,94.0,0.15,9.899494936611665
2P,84,91,351,7,7,100,65,1,1,70,159.0,7,7,100,7.0,7.0,95.0,MOVE_RIGHT,59.0,0.15,9.899494936611665
1P,85,98,358,7,7,70,105,1,0,75,159.0,7,7,70,7.0,7.0,65.0,MOVE_RIGHT,89.0,0.13333333333333333,9.899494936611665
2P,85,98,358,7,7,105,70,1,1,75,159.0,7,7,105,7.0,7.0,100.0,MOVE_RIGHT,54.0,0.13333333333333333,9.899494936611665
1P,86,105,365,7,7,75,110,1,0,80,159.0,7,7,75,7.0,7.0,70.0,MOVE_LEFT,84.0,0.11666666666666667,9.899494936611665
2P,86,105,365,7,7,110,75,1,1,80,159.0,7,7,110,7.0,7.0,105.0,MOVE_RIGHT,49.0,0.11666666666666667,9.899494936611665
1P,87,112,372,7,7,70,115,1,0,85,159.0,7,7,70,7.0,7.0,75.0,MOVE_LEFT,89.0,0.1,9.899494936611665
2P,87,112,372,7,7,115,70,1,1,85,159.0,7,7,115,7.0,7.0,110.0,MOVE_RIGHT,44.0,0.1,9.899494936611665
1P,88,119,379,7,7,65,120,1,0,90,159.0,7,7,65,7.0,7.0,70.0,MOVE_RIGHT,94.0,0.08333333333333333,9.899494936611665
2P,88,119,379,7,7,120,65,1,1,90,159.0,7,7,120,7.0,7.0,115.0,MOVE_RIGHT,39.0,0.08333333333333333,9.899494936611665
1P,89,126,386,7,7,70,125,1,0,95,159.0,7,7,70,7.0,7.0,65.0,MOVE_RIGHT,89.0,0.06666666666666667,9.899494936611665
2P,89,126,386,7,7,125,70,1,1,95,159.0,7,7,125,7.0,7.0,120.0,MOVE_RIGHT,34.0,0.06666666666666667,9.899494936611665
1P,90,133,393,7,7,75,130,1,0,100,159.0,7,7,75,7.0,7.0,70.0,MOVE_RIGHT,84.0,0.05,9.899494936611665
2P,90,133,393,7,7,130,75,1,1,100,159.0,7,7,130,7.0,7.0,125.0,MOVE_RIGHT,29.0,0.05,9.899494936611665
1P,91,140,400,7,7,80,135,1,0,105,159.0,7,7,80,7.0,7.0,75.0,MOVE_RIGHT,79.0,0.03333333333333333,9.899494936611665
2P,91,140,400,7,7,135,80,1,1,105,159.0,7,7,135,7.0,7.0,130.0,MOVE_RIGHT,24.0,0.03333333333333333,9.899494936611665
1P,92,147,407,7,7,85,140,1,0,110,159.0,7,7,85,7.0,7.0,80.0,MOVE_RIGHT,74.0,0.016666666666666666,9.899494936611665
2P,92,147,407,7,7,140,85,1,1,110,159.0,7,7,140,7.0,7.0,135.0,MOVE_RIGHT,19.0,0.016666666666666666,9.899494936611665
1P,93,154,414,7,7,90,145,1,0,115,97.0,7,7,90,7.0,7.0,85.0,MOVE_RIGHT,7.0,0.3333333333333333,9.899494936611665
2P,93,154,414,7,7,145,90,1,1,115,97.0,7,7,145,7.0,7.0,140.0,MOVE_RIGHT,-48.0,0.3333333333333333,9.899494936611665
1P,94,161,421,7,7,95,150,1,0,120,97.0,7,7,95,7.0,7.0,90.0,MOVE_LEFT,2.0,0.31666666666666665,9.899494936611665
2P,94,161,421,7,7,150,95,1,1,120,97.0,7,7,150,7.0,7.0,145.0,MOVE_RIGHT,-53.0,0.31666666666666665,9.899494936611665
1P,95,168,428,7,7,90,155,1,0,125,97.0,7,7,90,7.0,7.0,95.0,MOVE_RIGHT,7.0,0.3,9.899494936611665
2P,95,168,428,7,7,155,90,1,1,125,97.0,7,7,155,7.0,7.0,150.0,MOVE_RIGHT,-58.0,0.3,9.899494936611665
1P,0,95,410,0,0,80,80,0,1,-380,100.0,0,0,80,7.0,7.0,90.0,SERVE_TO_LEFT,20.0,3.3333333333333335,0.0
2P,0,95,410,0,0,80,80,0,0,-380,100.0,0,0,80,7.0,7.0,155.0,MOVE_RIGHT,20.0,3.3333333333333335,0.0
1P,1,95,410,-7,-7,80,85,1,1,0,153.0,-7,-7,80,0.0,0.0,80.0,MOVE_RIGHT,73.0,0.8,9.899494936611665
2P,1,95,410,-7,-7,85,80,1,0,0,153.0,-7,-7,85,0.0,0.0,80.0,MOVE_LEFT,68.0,0.8,9.899494936611665
1P,2,88,403,-7,-7,85,80,1,1,0,153.0,-7,-7,85,-7.0,-7.0,80.0,NONE,68.0,0.7833333333333333,9.899494936611665
2P,2,88,403,-7,-7,80,85,1,0,0,153.0,-7,-7,80,-7.0,-7.0,85.0,MOVE_LEFT,73.0,0.7833333333333333,9.899494936611665
1P,3,81,396,-7,-7,85,75,1,1,5,153.0,-7,-7,85,-7.0,-7.0,85.0,MOVE_RIGHT,68.0,0.7666666666666667,9.899494936611665
2P,3,81,396,-7,-7,75,85,1,0,5,153.0,-7,-7,75,-7.0,-7.0,80.0,MOVE_LEFT,78.0,0.7666666666666667,9.899494936611665
1P,4,74,389,-7,-7,90,70,1,1,10,153.0,-7,-7,90,-7.0,-7.0,85.0,MOVE_LEFT,63.0,0.75,9.899494936611665
2P,4,74,389,-7,-7,70,90,1,0,10,153.0,-7,-7,70,-7.0,-7.0,75.0,MOVE_LEFT,83.0,0.75,9.899494936611665
1P,5,67,382,-7,-7,85,65,1,1,15,153.0,-7,-7,85,-7.0,-7.0,90.0,MOVE_LEFT,68.0,0.7333333333333333,9.899494936611665
2P,5,67,382,-7,-7,65,85,1,0,15,153.0,-7,-7,65,-7.0,-7.0,70.0,MOVE_RIGHT,88.0,0.7333333333333333,9.899494936611665
1P,6,60,375,-7,-7,80,70,1,1,20,153.0,-7,-7,80,-7.0,-7.0,85.0,MOVE_LEFT,73.0,0.7166666666666667,9.899494936611665
2P,6,60,375,-7,-7,70,80,1,0,20,153.0,-7,-7,70,-7.0,-7.0,65.0,MOVE_LEFT,83.0,0.7166666666666667,9.899494936611665
1P,7,53,368,-7,-7,75,65,1,1,25,153.0,-7,-7,75,-7.0,-7.0,80.0,MOVE_LEFT,78.0,0.7,9.899494936611665
2P,7,53,368,-7,-7,65,75,1,0,25,153.0,-7,-7,65,-7.0,-7.0,70.0,MOVE_LEFT,88.0,0.7,9.899494936611665
1P,8,46,361,-7,-7,70,60,1,1,30,181.0,-7,-7,70,-7.0,-7.0,75.0,MOVE_LEFT,111.0,0.6166666666666667,9.899494936611665
2P,8,46,361,-7,-7,60,70,1,0,30,181.0,-7,-7,60,-7.0,-7.0,65.0,MOVE_LEFT,121.0,0.6166666666666667,9.899494936611665
1P,9,39,354,-7,-7,65,55,1,1,35,181.0,-7,-7,65,-7.0,-7.0,70.0,MOVE_LEFT,116.0,0.6,9.899494936611665
2P,9,39,354,-7,-7,55,65,1,0,35,181.0,-7,-7,55,-7.0,-7.0,60.0,MOVE_LEFT,126.0,0.6,9.899494936611665
1P,10,32,347,-7,-7,60,50,1,1,40,181.0,-7,-7,60,-7.0,-7.0,65.0,MOVE_RIGHT,121.0,0.5833333333333334,9.899494936611665
2P,10,32,347,-7,-7,50,60,1,0,40,181.0,-7,-7,50,-7.0,-7.0,55.0,MOVE_LEFT,131.0,0.5833333333333334,9.899494936611665
1P,11,25,340,-7,-7,65,45,1,1,45,181.0,-7,-7,65,-7.0,-7.0,60.0,MOVE_LEFT,116.0,0.5666666666666667,9.899494936611665
2P,11,25,340,-7,-7,45,65,1,0,45,181.0,-7,-7,45,-7.0,-7.0,50.0,MOVE_LEFT,136.0,0.5666666666666667,9.899494936611665
1P,12,18,333,-7,-7,60,40,1,1,50,181.0,-7,-7,60,-7.0,-7.0,65.0,MOVE_LEFT,121.0,0.55,9.899494936611665
2P,12,18,333,-7,-7,40,60,1,0,50,181.0,-7,-7,40,-7.0,-7.0,45.0,MOVE_LEFT,141.0,0.55,9.899494936611665
1P,13,11,326,-7,-7,55,35,1,1,55,181.0,-7,-7,55,-7.0,-7.0,60.0,MOVE_LEFT,126.0,0.5333333333333333,9.899494936611665
2P,13,11,326,-7,-7,35,55,1,0,55,181.0,-7,-7,35,-7.0,-7.0,40.0,MOVE_LEFT,146.0,0.5333333333333333,9.899494936611665
1P,14,4,319,-7,-7,50,30,1,1,60,181.0,-7,-7,50,-7.0,-7.0,55.0,MOVE_LEFT,131.0,0.5166666666666667,9.899494936611665
2P,14,4,319,-7,-7,30,50,1,0,60,181.0,-7,-7,30,-7.0,-7.0,35.0,MOVE_LEFT,151.0,0.5166666666666667,9.899494936611665
1P,15,0,312,7,-7,45,25,1,1,65,131.0,7,-7,45,-7.0,-7.0,50.0,MOVE_LEFT,86.0,0.5666666666666667,9.899494936611665
2P,15,0,312,7,-7,25,45,1,0,65,131.0,7,-7,25,-7.0,-7.0,30.0,MOVE_RIGHT,106.0,0.5666666666666667,9.899494936611665
1P,16,7,305,7,-7,40,30,1,1,70,117.0,7,-7,40,7.0,-7.0,45.0,MOVE_LEFT,77.0,0.55,9.899494936611665
2P,16,7,305,7,-7,30,40,1,0,70,117.0,7,-7,30,7.0,-7.0,25.0,MOVE_RIGHT,87.0,0.55,9.899494936611665
1P,17,14,298,7,-7,35,35,1,1,75,103.0,7,-7,35,7.0,-7.0,40.0,MOVE_LEFT,68.0,0.5333333333333333,9.899494936611665
2P,17,14,298,7,-7,35,35,1,0,75,103.0,7,-7,35,7.0,-7.0,30.0,MOVE_RIGHT,68.0,0.5333333333333333,9.899494936611665
1P,18,21,291,7,-7,30,40,1,1,80,153.0,7,-7,30,7.0,-7.0,35.0,MOVE_LEFT,123.0,0.5166666666666667,9.899494936611665
2P,18,21,291,7,-7,40,30,1,0,80,153.0,7,-7,40,7.0,-7.0,35.0,MOVE_RIGHT,113.0,0.5166666666666667,9.899494936611665
1P,19,28,284,7,-7,25,45,1,1,85,89.0,7,-7,25,7.0,-7.0,30.0,NONE,64.0,0.5,9.899494936611665
2P,19,28,284,7,-7,45,25,1,0,85,89.0,7,-7,45,7.0,-7.0,40.0,MOVE_RIGHT,44.0,0.5,9.899494936611665
1P,20,35,277,7,-7,25,50,1,1,90,153.0,7,-7,25,7.0,-7.0,25.0,MOVE_RIGHT,128.0,0.48333333333333334,9.899494936611665
2P,20,35,277,7,-7,50,25,1,0,90,153.0,7,-7,50,7.0,-7.0,45.0,MOVE_LEFT,103.0,0.48333333333333334,9.899494936611665
1P,21,42,270,7,-7,30,45,1,1,95,153.0,7,-7,30,7.0,-7.0,25.0,MOVE_RIGHT,123.0,0.4666666666666667,9.899494936611665
2P,21,42,270,7,-7,45,30,1,0,95,153.0,7,-7,45,7.0,-7.0,50.0,MOVE_RIGHT,108.0,0.4666666666666667,9.899494936611665
1P,22,49,263,7,-7,35,50,1,1,100,153.0,7,-7,35,7.0,-7.0,30.0,MOVE_RIGHT,118.0,0.45,9.899494936611665
2P,22,49,263,7,-7,50,35,1,0,100,153.0,7,-7,50,7.0,-7.0,45.0,MOVE_RIGHT,103.0,0.45,9.899494936611665
1P,23,56,256,7,-7,40,55,1,1,105,153.0,7,-7,40,7.0,-7.0,35.0,MOVE_RIGHT,113.0,0.43333333333333335,9.899494936611665
2P,23,56,256,7,-7,55,40,1,0,105,153.0,7,-7,55,7.0,-7.0,50.0,MOVE_RIGHT,98.0,0.43333333333333335,9.899494936611665
1P,24,63,249,7,-7,45,60,1,1,110,153.0,7,-7,45,7.0,-7.0,40.0,MOVE_RIGHT,108.0,0.4166666666666667,9.899494936611665
2P,24,63,249,7,-7,60,45,1,0,110,153.0,7,-7,60,7.0,-7.0,55.0,MOVE_RIGHT,93.0,0.4166666666666667,9.899494936611665
1P,25,70,242,7,-7,50,65,1,1,115,153.0,7,-7,50,7.0,-7.0,45.0,MOVE_RIGHT,103.0,0.4,9.899494936611665
2P,25,70,242,7,-7,65,50,1,0,115,153.0,7,-7,65,7.0,-7.0,60.0,MOVE_RIGHT,88.0,0.4,9.899494936611665
1P,26,77,235,7,-7,55,70,1,1,120,153.0,7,-7,55,7.0,-7.0,50.0,MOVE_RIGHT,98.0,0.38333333333333336,9.899494936611665
2P,26,77,235,7,-7,70,55,1,0,120,153.0,7,-7,70,7.0,-7.0,65.0,MOVE_RIGHT,83.0,0.38333333333333336,9.899494936611665
1P,27,84,228,7,-7,60,75,1,1,125,153.0,7,-7,60,7.0,-7.0,55.0,MOVE_RIGHT,93.0,0.36666666666666664,9.899494936611665
2P,27,84,228,7,-7,75,60,1,0,125,153.0,7,-7,75,7.0,-7.0,70.0,MOVE_RIGHT,78.0,0.36666666666666664,9.899494936611665
1P,28,91,221,7,-7,65,80,1,1,130,153.0,7,-7,65,7.0,-7.0,60.0,MOVE_RIGHT,88.0,0.35,9.899494936611665
2P,28,91,221,7,-7,80,65,1,0,130,153.0,7,-7,80,7.0,-7.0,75.0,MOVE_RIGHT,73.0,0.35,9.899494936611665
1P,29,98,214,7,-7,70,85,1,1,135,153.0,7,-7,70,7.0,-7.0,65.0,MOVE_RIGHT,83.0,0.3333333333333333,9.899494936611665
2P,29,98,214,7,-7,85,70,1,0,135,153.0,7,-7,85,7.0,-7.0,80.0,MOVE_RIGHT,68.0,0.3333333333333333,9.899494936611665
1P,30,105,207,7,-7,75,90,1,1,140,153.0,7,-7,75,7.0,-7.0,70.0,MOVE_RIGHT,78.0,0.31666666666666665,9.899494936611665
2P,30,105,207,7,-7,90,75,1,0,140,153.0,7,-7,90,7.0,-7.0,85.0,MOVE_RIGHT,63.0,0.31666666666666665,9.899494936611665
1P,31,112,200,7,-7,80,95,1,1,145,153.0,7,-7,80,7.0,-7.0,75.0,MOVE_RIGHT,73.0,0.3,9.899494936611665
2P,31,112,200,7,-7,95,80,1,0,145,153.0,7,-7,95,7.0,-7.0,90.0,MOVE_RIGHT,58.0,0.3,9.899494936611665
1P,32,119,193,7,-7,85,100,1,1,150,153.0,7,-7,85,7.0,-7.0,80.0,MOVE_RIGHT,68.0,0.2833333333333333,9.899494936611665
2P,32,119,193,7,-7,100,85,1,0,150,153.0,7,-7,100,7.0,-7.0,95.0,MOVE_RIGHT,53.0,0.2833333333333333,9.899494936611665
1P,33,126,186,7,-7,90,105,1,1,155,153.0,7,-7,90,7.0,-7.0,85.0,MOVE_RIGHT,63.0,0.26666666666666666,9.899494936611665
2P,33,126,186,7,-7,105,90,1,0,155,153.0,7,-7,105,7.0,-7.0,100.0,MOVE_RIGHT,48.0,0.26666666666666666,9.899494936611665
1P,34,133,179,7,-7,95,110,1,1,160,155.0,7,-7,95,7.0,-7.0,90.0,MOVE_RIGHT,60.0,0.25,9.899494936611665
2P,34,133,179,7,-7,110,95,1,0,160,155.0,7,-7,110,7.0,-7.0,105.0,MOVE_RIGHT,45.0,0.25,9.899494936611665
1P,35,140,172,7,-7,100,115,1,1,165,160.0,7,-7,100,7.0,-7.0,95.0,MOVE_LEFT,53.0,0.23333333333333334,9.899494936611665
2P,35,140,172,7,-7,115,100,1,0,165,160.0,7,-7,115,7.0,-7.0,110.0,MOVE_RIGHT,38.0,0.23333333333333334,9.899494936611665
1P,36,147,165,7,-7,95,120,1,1,170,153.0,7,-7,95,7.0,-7.0,100.0,MOVE_RIGHT,58.0,0.21666666666666667,9.899494936611665
2P,36,147,165,7,-7,120,95,1,0,170,153.0,7,-7,120,7.0,-7.0,115.0,MOVE_RIGHT,33.0,0.21666666666666667,9.899494936611665
1P,37,154,158,7,-7,100,125,1,1,165,153.0,7,-7,100,7.0,-7.0,95.0,MOVE_RIGHT,53.0,0.2,9.899494936611665
2P,37,154,158,7,-7,125,100,1,0,165,153.0,7,-7,125,7.0,-7.0,120.0,MOVE_RIGHT,28.0,0.2,9.899494936611665
1P,38,161,151,7,-7,105,130,1,1,160,153.0,7,-7,105,7.0,-7.0,100.0,MOVE_RIGHT,48.0,0.18333333333333332,9.899494936611665
2P,38,161,151,7,-7,130,105,1,0,160,153.0,7,-7,130,7.0,-7.0,125.0,NONE,23.0,0.18333333333333332,9.899494936611665
1P,39,168,144,7,-7,110,130,1,1,155,153.0,7,-7,110,7.0,-7.0,105.0,MOVE_RIGHT,43.0,0.16666666666666666,9.899494936611665
2P,39,168,144,7,-7,130,110,1,0,155,153.0,7,-7,130,7.0,-7.0,130.0,MOVE_RIGHT,23.0,0.16666666666666666,9.899494936611665
1P,40,175,137,7,-7,115,135,1,1,150,153.0,7,-7,115,7.0,-7.0,110.0,MOVE_LEFT,38.0,0.15,9.899494936611665
2P,40,175,137,7,-7,135,115,1,0,150,153.0,7,-7,135,7.0,-7.0,130.0,MOVE_RIGHT,18.0,0.15,9.899494936611665
1P,41,182,130,7,-7,110,140,1,1,145,153.0,7,-7,110,7.0,-7.0,115.0,MOVE_RIGHT,43.0,0.13333333333333333,9.899494936611665
2P,41,182,130,7,-7,140,110,1,0,145,153.0,7,-7,140,7.0,-7.0,135.0,MOVE_RIGHT,13.0,0.13333333333333333,9.899494936611665
